# Synthetic disentangled spectrum for the MINATO SPAN tutorial.
# Generated from PoWR GAL-OB-Vd3 models 32-40 and 22-42; see provenance.json.
# wavelength_A normalised_flux marginal_flux_error_1sigma
4138.881432 0.98858464 0.02660680
4138.915947 0.98553170 0.02822211
4138.950462 0.99058249 0.02823525
4138.984977 1.00491738 0.03175250
4139.019493 1.02705101 0.02687890
4139.054009 0.98615398 0.02231575
4139.088525 0.95377601 0.02666123
4139.123041 0.95835551 0.02810465
4139.157558 0.98435508 0.02718693
4139.192075 1.01198655 0.02801205
4139.226592 0.97199127 0.02559154
4139.261110 1.04224960 0.02671310
4139.295628 1.02646687 0.02914595
4139.330146 1.00738748 0.02878726
4139.364664 1.03076518 0.02858921
4139.399183 0.99454192 0.02515021
4139.433702 0.96063539 0.03351891
4139.468221 0.99037969 0.03031770
4139.502741 0.95599271 0.02680614
4139.537261 0.97782837 0.02781328
4139.571781 0.98621488 0.02709804
4139.606301 0.97792052 0.02998334
4139.640822 0.98043251 0.02809188
4139.675343 1.01135031 0.02870273
4139.709864 1.05037870 0.02628748
4139.744386 1.00089117 0.02893072
4139.778908 0.98493209 0.02900968
4139.813430 0.98097559 0.03223367
4139.847953 0.98334456 0.02567973
4139.882475 0.96315791 0.02523492
4139.916998 0.96989253 0.02701371
4139.951522 0.97529210 0.02658649
4139.986045 0.97511249 0.02781178
4140.020569 0.97065821 0.02516847
4140.055093 1.00464702 0.02482481
4140.089618 0.95832009 0.02386940
4140.124143 1.00665721 0.02886936
4140.158668 1.05767292 0.02570765
4140.193193 0.95541865 0.02682550
4140.227719 0.95362302 0.02952984
4140.262245 0.97171966 0.02943591
4140.296771 0.99467461 0.02622009
4140.331297 0.99616979 0.02734306
4140.365824 0.96613852 0.02619069
4140.400351 0.99135623 0.02556348
4140.434879 0.96578187 0.02633457
4140.469406 0.99513868 0.02941904
4140.503934 0.97662312 0.02693709
4140.538462 0.98961732 0.03008823
4140.572991 0.96471451 0.02751403
4140.607520 0.96095731 0.02876558
4140.642049 1.02433481 0.02721602
4140.676578 0.97157257 0.02658621
4140.711108 0.96442192 0.02522522
4140.745638 1.00221922 0.02437303
4140.780168 0.98791526 0.02415124
4140.814699 1.01891787 0.02754630
4140.849230 1.01421512 0.02289321
4140.883761 0.99757733 0.02515467
4140.918292 0.94831710 0.02843019
4140.952824 0.95729236 0.02854139
4140.987356 0.95467729 0.02588114
4141.021888 0.95358616 0.02508175
4141.056420 1.00484649 0.02872040
4141.090953 1.01491419 0.02796318
4141.125486 1.07542512 0.02808529
4141.160020 1.00479466 0.02666471
4141.194554 0.93804132 0.02525740
4141.229088 0.97140899 0.02495682
4141.263622 0.93631593 0.02614579
4141.298156 0.98002362 0.02877392
4141.332691 0.97495020 0.02788577
4141.367226 0.99402253 0.02698863
4141.401762 0.98209774 0.02714331
4141.436298 0.99938796 0.02667838
4141.470834 0.98000570 0.02843149
4141.505370 0.95749468 0.02708449
4141.539906 0.94195581 0.02675397
4141.574443 1.00208192 0.02739057
4141.608980 0.93829913 0.02887051
4141.643518 0.96746529 0.02799618
4141.678056 0.98676284 0.02672797
4141.712594 1.00464329 0.02464810
4141.747132 0.95624881 0.03049966
4141.781671 0.98587360 0.02650836
4141.816209 1.02109354 0.02465888
4141.850749 0.96907308 0.02584509
4141.885288 0.97197333 0.02816326
4141.919828 0.95467599 0.02502297
4141.954368 0.95854152 0.02606998
4141.988908 0.95295201 0.03166806
4142.023449 0.94115983 0.03147997
4142.057990 0.96395099 0.02859404
4142.092531 0.98618724 0.02463078
4142.127072 0.96638016 0.02829266
4142.161614 0.91814572 0.02778492
4142.196156 0.96167265 0.02745258
4142.230699 0.93316835 0.02783460
4142.265241 0.86905168 0.02707207
4142.299784 0.92068335 0.02795963
4142.334327 0.95541173 0.02721030
4142.368871 0.94844926 0.02990385
4142.403415 0.93420051 0.03034670
4142.437959 0.90181324 0.02859733
4142.472503 0.90541024 0.02680756
4142.507048 0.95226584 0.02623590
4142.541593 0.93331609 0.02901627
4142.576138 0.93341471 0.03010308
4142.610683 0.88738461 0.02922229
4142.645229 0.87559866 0.02681969
4142.679775 0.85850204 0.02716197
4142.714322 0.83390548 0.03031671
4142.748868 0.89040545 0.02569500
4142.783415 0.84100836 0.02635348
4142.817962 0.89490217 0.02816034
4142.852510 0.86372542 0.02396288
4142.887058 0.90737822 0.02696607
4142.921606 0.90151715 0.02494604
4142.956154 0.86155220 0.02863414
4142.990703 0.86005182 0.02654604
4143.025252 0.89001013 0.02465781
4143.059801 0.86824095 0.02720554
4143.094351 0.87604528 0.02600737
4143.128901 0.84515637 0.02703616
4143.163451 0.88948474 0.02366604
4143.198001 0.83265632 0.02687046
4143.232552 0.86316339 0.02738545
4143.267103 0.86288618 0.02875692
4143.301654 0.87468957 0.02688267
4143.336206 0.79857548 0.02548260
4143.370757 0.80038156 0.02655228
4143.405310 0.84148612 0.02638089
4143.439862 0.82170741 0.02695985
4143.474415 0.85637628 0.02859367
4143.508968 0.85719008 0.03051835
4143.543521 0.84161061 0.02690133
4143.578075 0.82016946 0.02813946
4143.612628 0.80568010 0.02855984
4143.647183 0.82895392 0.02649286
4143.681737 0.82680162 0.02789272
4143.716292 0.82508126 0.02756283
4143.750847 0.86355990 0.02711257
4143.785402 0.85317766 0.02899714
4143.819958 0.87518712 0.02689944
4143.854514 0.82273730 0.02893137
4143.889070 0.82323003 0.02803010
4143.923626 0.83133515 0.03038482
4143.958183 0.84896691 0.02744924
4143.992740 0.84113444 0.02636805
4144.027297 0.80726168 0.02739274
4144.061855 0.78615990 0.02908502
4144.096413 0.83632329 0.02840104
4144.130971 0.82004181 0.02984417
4144.165529 0.83656066 0.02464886
4144.200088 0.84771124 0.02587049
4144.234647 0.81638775 0.02505018
4144.269207 0.83839708 0.02715274
4144.303766 0.86874543 0.03069556
4144.338326 0.80686229 0.02504602
4144.372886 0.79556117 0.02593944
4144.407447 0.87896787 0.02817064
4144.442008 0.89627300 0.02556368
4144.476569 0.83153961 0.02735823
4144.511130 0.81053913 0.02349099
4144.545692 0.82744708 0.02610775
4144.580254 0.85626303 0.02888094
4144.614816 0.92708282 0.02901714
4144.649378 0.86793257 0.02479187
4144.683941 0.88503456 0.02557269
4144.718504 0.86263876 0.02838500
4144.753068 0.87856546 0.02524245
4144.787631 0.88264880 0.02368848
4144.822195 0.91083004 0.02822352
4144.856760 0.87845948 0.02859955
4144.891324 0.91220784 0.02750184
4144.925889 0.89475636 0.02519329
4144.960454 0.88627102 0.02765165
4144.995019 0.88477136 0.02667149
4145.029585 0.86601626 0.02588201
4145.064151 0.87390955 0.02701880
4145.098717 0.91594230 0.02836945
4145.133284 0.90470533 0.02435331
4145.167851 0.91377081 0.02491242
4145.202418 0.93402386 0.02498583
4145.236985 0.97767853 0.02571705
4145.271553 0.98543311 0.02722291
4145.306121 0.96735144 0.03155675
4145.340689 0.93913361 0.02984123
4145.375258 0.94350213 0.03171446
4145.409827 0.94394365 0.02703837
4145.444396 0.92330064 0.02879350
4145.478965 0.95977940 0.02591282
4145.513535 0.95498338 0.03244564
4145.548105 0.95700680 0.02892108
4145.582675 0.95738128 0.02631746
4145.617246 0.96786103 0.02769683
4145.651817 0.99666317 0.02626483
4145.686388 0.99665103 0.03003644
4145.720959 0.99394333 0.02699971
4145.755531 0.97462877 0.02554772
4145.790103 0.96255123 0.03092752
4145.824675 0.97358913 0.02787116
4145.859248 0.97547386 0.03175872
4145.893821 0.96411184 0.02641980
4145.928394 1.00078925 0.02980165
4145.962967 1.02118491 0.02638302
4145.997541 1.01155164 0.02632366
4146.032115 0.98890075 0.02819881
4146.066690 1.00307360 0.02372893
4146.101264 0.94258263 0.02922290
4146.135839 1.01298818 0.02807289
4146.170414 0.98286475 0.02936261
4146.204990 1.01904708 0.02731967
4146.239566 1.02980793 0.02585434
4146.274142 1.00793581 0.02741916
4146.308718 0.97952754 0.02771514
4146.343295 0.98388886 0.02492036
4146.377872 0.99432604 0.02414368
4146.412449 0.99066404 0.02975831
4146.447026 1.00000615 0.02757319
4146.481604 0.99582508 0.02902118
4146.516182 0.91697682 0.02985016
4146.550760 1.00114890 0.02708518
4146.585339 0.99876865 0.02847287
4146.619918 1.02315671 0.02875829
4146.654497 1.00865740 0.02621945
4146.689077 0.97474143 0.02725484
4146.723657 0.95552815 0.02683117
4146.758237 1.00859861 0.02529235
4146.792817 0.96993386 0.02830101
4146.827398 0.97230293 0.02720110
4146.861979 0.99220769 0.03240943
4146.896560 0.95927258 0.02830434
4146.931142 0.98215183 0.02574415
4146.965723 1.01492513 0.02783852
4147.000305 1.00127445 0.02764589
4147.034888 1.01190022 0.02794673
4147.069471 0.98493126 0.02650111
4147.104054 0.96682615 0.02973953
4147.138637 0.99142730 0.02884986
4147.173220 0.99409192 0.02548831
4147.207804 1.00440027 0.02706257
4147.242388 1.01786489 0.02612548
4147.276973 1.00836461 0.02518582
4147.311558 0.98361298 0.02976797
4147.346143 1.02265112 0.02612065
4147.380728 1.03578510 0.02791737
4147.415313 1.04715783 0.02550259
4147.449899 1.04030256 0.02940594
4147.484485 1.01661522 0.02710300
4147.519072 0.98110368 0.02680074
4147.553659 0.96856728 0.03072253
4147.588246 1.00159724 0.02757281
4147.622833 1.02233311 0.02751337
4147.657420 0.98525605 0.02573662
4147.692008 0.98404993 0.02863588
4147.726597 0.99682398 0.02497875
4147.761185 1.03220171 0.02814046
4147.795774 0.99012063 0.02869152
4147.830363 0.92911570 0.02681427
4147.864952 0.95496775 0.02444306
4147.899542 0.96882986 0.02488651
4147.934132 0.99410696 0.02819351
4147.968722 1.02349830 0.02830319
4148.003312 1.00644945 0.02865347
4148.037903 0.98131654 0.02585933
4148.072494 1.02835986 0.02993632
4148.107085 1.01513311 0.02777350
4148.141677 0.99480713 0.02551975
4148.176269 0.98169154 0.02577714
4148.210861 0.99412452 0.02650231
4148.245454 0.95250905 0.02958565
4148.280047 1.00687129 0.02578664
4148.314640 0.99742292 0.02575159
4148.349233 1.00280932 0.02472215
4148.383827 1.03240713 0.02536771
4148.418421 1.04156587 0.02613807
4148.453015 1.00302238 0.02663509
4148.487609 0.96672332 0.02610457
4148.522204 0.97430765 0.02936435
4148.556799 0.99491740 0.02851088
4148.591395 0.99748383 0.02800862
4148.625990 1.01515567 0.02516241
4148.660586 1.00041399 0.02499980
4148.695182 1.02685687 0.02744716
4148.729779 1.02573297 0.02661563
4148.764376 1.03712751 0.02462492
4148.798973 1.02295208 0.03009631
4148.833570 1.00832986 0.02795694
4148.868168 1.00435753 0.02663910
4148.902766 0.99197015 0.02957725
4148.937364 1.00521360 0.03167530
4148.971963 1.06356375 0.02682137
4149.006562 1.00306889 0.02607830
4149.041161 1.02066451 0.02560027
4149.075760 1.08626694 0.02813029
4149.110360 1.04295486 0.02463587
4149.144960 1.05206422 0.02508132
4149.179560 1.02216449 0.02868074
4149.214161 1.00723081 0.02606231
4149.248762 0.97784074 0.02756528
4149.283363 1.01739815 0.02828664
4149.317964 1.04376261 0.02551314
4149.352566 1.04547040 0.02791920
4149.387168 0.99878417 0.02684560
4149.421770 1.02554999 0.02686216
4149.456373 1.00094527 0.02376265
4149.490976 0.95321396 0.02775036
4149.525579 1.01621434 0.02259102
4149.560182 1.02496936 0.02303201
4149.594786 1.00297692 0.02659959
4149.629390 0.98306618 0.02783389
4149.663995 0.99056454 0.02713008
4149.698599 0.97718466 0.02796723
4149.733204 1.01225354 0.02783059
4149.767809 1.05422154 0.02688276
4149.802415 0.98969054 0.02861184
4149.837021 1.03042527 0.02834577
4149.871627 1.02498997 0.02521579
4149.906233 1.00279821 0.02887827
4149.940840 1.00582819 0.02987844
4149.975447 0.98008525 0.02835134
4150.010054 1.03200888 0.02251453
4150.044661 1.04854909 0.02746223
4150.079269 0.98885657 0.02890730
4150.113877 1.02414378 0.02642938
4150.148486 0.98891743 0.02317599
4150.183094 1.03034105 0.02781882
4150.217703 1.05011180 0.02474627
4150.252312 1.05411289 0.02687147
4150.286922 1.00551291 0.02429273
4150.321532 1.01487792 0.02609589
4150.356142 0.99239222 0.02550685
4150.390752 0.97848887 0.02755942
4150.425363 1.00030336 0.02509096
4150.459974 1.01271493 0.02636287
4150.494585 1.05594634 0.02851969
4150.529197 0.96459131 0.02934530
4150.563808 0.96902472 0.02963930
4150.598421 1.00299648 0.02844688
4150.633033 1.02642492 0.02843889
4150.667646 0.99312809 0.02547995
4150.702259 1.03434336 0.02725454
4150.736872 0.99267137 0.03032688
4150.771486 0.97278714 0.02584337
4150.806099 0.98399487 0.02994374
4150.840713 0.96996563 0.02800123
4150.875328 0.98428286 0.03298476
4150.909943 0.99559160 0.02913191
4150.944558 1.03809808 0.02224153
4150.979173 0.99701380 0.02643289
4151.013789 0.99690941 0.02823739
4151.048404 1.03780656 0.02919152
4151.083021 1.05192109 0.02450383
4151.117637 1.00000000 0.02901122
4151.152254 1.07094691 0.02312704
4151.186871 1.01273593 0.02790017
4151.221488 1.01351161 0.02644250
4151.256106 1.00075121 0.02738876
4151.290724 0.97827585 0.02747505
4151.325342 0.97942423 0.02719570
4151.359960 0.99000575 0.02605469
4151.394579 0.97603170 0.02579200
4151.429198 1.01084460 0.02599512
4151.463817 1.01281996 0.02403314
4151.498437 1.03959848 0.02883042
4151.533057 0.97356515 0.02652256
4151.567677 0.92606886 0.02464231
4151.602298 1.00218573 0.02605469
4151.636918 0.98844827 0.02663228
4151.671539 1.02541673 0.02517785
4151.706161 1.01271042 0.02849549
4151.740782 0.99236342 0.02983473
4151.775404 0.96207679 0.03013930
4151.810027 0.99925485 0.02350605
4151.844649 1.02459672 0.02444726
4151.879272 0.98189372 0.03002783
4151.913895 1.04647283 0.02386283
4151.948518 1.04371398 0.02537327
4151.983142 0.99479278 0.02742276
4152.017766 1.00445452 0.02688100
4152.052390 0.96474371 0.02651711
4152.087015 0.99559496 0.02891543
4152.121640 0.97945323 0.02771399
4152.156265 0.97058160 0.02755293
4152.190890 0.99681998 0.02879891
4152.225516 0.97567032 0.03022024
4152.260142 1.00233694 0.02679869
4152.294768 1.00935116 0.02863040
4152.329395 0.99665082 0.02876571
4152.364022 0.95268742 0.02692685
4152.398649 0.98899197 0.02516257
4152.433276 0.98986185 0.02552264
4152.467904 1.03652567 0.02591084
4152.502532 1.01500940 0.02356481
4152.537160 0.99471673 0.02959633
4152.571789 0.98199413 0.03148339
4152.606418 0.97122347 0.03248403
4152.641047 1.01895531 0.02835627
4152.675676 0.98652823 0.02638179
4152.710306 0.96158357 0.02672173
4152.744936 1.03197008 0.02650124
4152.779566 1.02380208 0.02599849
4152.814197 1.00269611 0.02727280
4152.848828 0.94902055 0.02394720
4152.883459 0.95830477 0.02776909
4152.918090 0.98792063 0.02412572
4152.952722 0.97653202 0.02915312
4152.987354 1.01347718 0.02851823
4153.021986 1.00084406 0.02509621
4153.056619 0.97534637 0.02879134
4153.091252 0.98583830 0.02702617
4153.125885 0.98034483 0.02566555
4153.160519 0.97570047 0.02811844
4153.195152 0.98237755 0.02844834
4153.229786 1.02066937 0.02625047
4153.264421 0.98915516 0.02372757
4153.299055 0.92495079 0.02810297
4153.333690 1.00060168 0.02612582
4153.368326 1.01929781 0.02975603
4153.402961 0.97138839 0.02777957
4153.437597 0.97083155 0.02475292
4153.472233 0.96830224 0.02345982
4153.506869 1.00764972 0.02128389
4153.541506 1.01801968 0.02384918
4153.576143 0.93857849 0.02801067
4153.610780 1.00652466 0.02770076
4153.645418 0.98287888 0.02556066
4153.680056 0.92903268 0.02510132
4153.714694 1.00642465 0.02940371
4153.749332 1.00661477 0.02404744
4153.783971 0.97279153 0.02832559
4153.818610 0.95062801 0.02514260
4153.853249 1.03236228 0.02787206
4153.887889 1.00067068 0.02517409
4153.922528 0.98320279 0.02507578
4153.957169 0.98065459 0.02728883
4153.991809 1.02086694 0.02985417
4154.026450 1.02406045 0.02554721
4154.061091 0.96579052 0.02579273
4154.095732 0.95876600 0.02268583
4154.130374 0.96502370 0.03125310
4154.165015 0.97688928 0.02832190
4154.199658 0.99500668 0.02634437
4154.234300 1.01693148 0.02555624
4154.268943 0.97848436 0.02709368
4154.303586 1.00023941 0.02492635
4154.338229 0.97833860 0.02666245
4154.372873 0.98617132 0.02713480
4154.407517 1.01213248 0.02573796
4154.442161 1.02121243 0.02651187
4154.476805 0.99638325 0.02717987
4154.511450 1.00096074 0.03055062
4154.546095 0.99084227 0.02731376
4154.580740 1.01525870 0.02621238
4154.615386 1.02655188 0.02819160
4154.650032 1.03032754 0.02588903
4154.684678 1.01004282 0.02629181
4154.719324 1.03860454 0.02823286
4154.753971 1.00139531 0.02922789
4154.788618 1.02052483 0.02465805
4154.823266 0.99864111 0.02854651
4154.857913 0.99141885 0.02491892
4154.892561 0.98425996 0.02622289
4154.927209 1.00375156 0.02427408
4154.961858 0.98914033 0.02299725
4154.996507 1.00306162 0.02615653
4155.031156 0.99656339 0.02601858
4155.065805 1.00467399 0.02675701
4155.100455 0.98958961 0.02573478
4155.135105 0.99674046 0.02660942
4155.169755 1.01495142 0.02376895
4155.204406 1.01160008 0.02800558
4155.239056 1.02420794 0.02594615
4155.273708 0.99777641 0.02810847
4155.308359 1.03465690 0.02508775
4155.343011 1.02209513 0.02492180
4155.377663 1.02558676 0.02494002
4155.412315 1.03287869 0.03080281
4155.446967 0.98643693 0.02934105
4155.481620 0.95811932 0.02616421
4155.516273 0.97569704 0.02719321
4155.550927 0.97906793 0.02531044
4155.585581 1.01919602 0.02846380
4155.620235 0.97365091 0.02728757
4155.654889 0.96737094 0.02969112
4155.689543 0.99031441 0.02477993
4155.724198 0.99885487 0.02374294
4155.758853 0.93015411 0.02736328
4155.793509 0.98537907 0.02986750
4155.828165 0.96040207 0.02758334
4155.862821 0.96060979 0.02818806
4155.897477 1.01359684 0.03083181
4155.932134 1.02264246 0.02778605
4155.966790 1.03446665 0.02687930
4156.001448 0.97966161 0.02870557
4156.036105 0.99666689 0.02624091
4156.070763 1.02593357 0.02774410
4156.105421 0.99018467 0.02784003
4156.140079 0.97058650 0.02664078
4156.174738 0.96561291 0.02597345
4156.209397 0.96826005 0.02706168
4156.244056 0.97033838 0.02664384
4156.278715 1.00307441 0.02816373
4156.313375 0.96550707 0.03102142
4156.348035 0.97955534 0.02997886
4156.382696 0.99649138 0.02458602
4156.417356 0.98935790 0.02929505
4156.452017 0.98120861 0.02993812
4156.486678 0.97516334 0.02823677
4156.521340 0.97651030 0.02517328
4156.556002 0.97700042 0.02449266
4156.590664 0.98628437 0.02912235
4156.625326 1.00087290 0.03179212
4156.659989 0.97296628 0.02784844
4156.694652 1.00251732 0.03198034
4156.729315 0.97504533 0.02813125
4156.763979 0.98752000 0.02840845
4156.798642 0.96870956 0.02951726
4156.833307 0.96175894 0.02741175
4156.867971 0.99687097 0.02581850
4156.902636 1.01630309 0.02802781
4156.937301 1.01093088 0.02658284
4156.971966 0.98373644 0.02591325
4157.006631 0.97794000 0.02593673
4157.041297 0.98510017 0.02573438
4157.075963 1.05502443 0.02694454
4157.110630 0.97114099 0.02819762
4157.145297 1.01326600 0.02712134
4157.179964 0.97517671 0.03038718
4157.214631 0.95011378 0.02934982
4157.249298 0.99686339 0.02484728
4157.283966 0.97842225 0.02715502
4157.318634 0.98146401 0.02539336
4157.353303 1.00321733 0.02723459
4157.387972 1.01085995 0.02766357
4157.422641 0.99423374 0.03176450
4157.457310 1.00794651 0.02911022
4157.491980 1.00878586 0.02612872
4157.526650 0.96792527 0.02820923
4157.561320 0.95760467 0.02753614
4157.595990 1.00286994 0.03120185
4157.630661 1.00186009 0.02744859
4157.665332 1.00531242 0.02863992
4157.700003 0.98660848 0.02673253
4157.734675 1.01138683 0.02781494
4157.769347 0.99900319 0.02343631
4157.804019 0.95759144 0.02943734
4157.838692 0.99062304 0.02923705
4157.873364 1.02750422 0.02704051
4157.908037 1.00528853 0.02816691
4157.942711 0.99166462 0.02831022
