# Synthetic disentangled spectrum for the MINATO SPAN tutorial.
# Generated from PoWR GAL-OB-Vd3 models 32-40 and 22-42; see provenance.json.
# wavelength_A normalised_flux marginal_flux_error_1sigma
4082.696909 0.99210126 0.00329889
4082.730955 0.98946803 0.00315345
4082.765001 0.99138320 0.00351228
4082.799048 0.99036205 0.00345971
4082.833095 0.98633651 0.00319257
4082.867142 0.98942593 0.00340491
4082.901190 0.99002606 0.00312572
4082.935238 0.98855288 0.00305863
4082.969286 0.99265919 0.00328664
4083.003334 0.99441174 0.00295369
4083.037383 0.99160460 0.00365604
4083.071432 0.98760266 0.00348198
4083.105481 0.98904096 0.00341481
4083.139531 0.98953542 0.00341414
4083.173581 0.99320540 0.00331417
4083.207631 0.99851608 0.00362244
4083.241681 0.99081756 0.00321151
4083.275732 0.98968975 0.00301583
4083.309783 0.99317972 0.00331617
4083.343834 0.99424753 0.00372626
4083.377886 0.99177004 0.00356421
4083.411938 0.99167113 0.00338118
4083.445990 0.99624240 0.00344898
4083.480042 0.99335319 0.00359493
4083.514095 0.99603435 0.00330677
4083.548148 0.98871442 0.00360451
4083.582201 0.98957107 0.00346460
4083.616255 0.99040227 0.00379715
4083.650309 0.99595626 0.00324993
4083.684363 0.99860423 0.00341170
4083.718417 0.99006923 0.00352489
4083.752472 0.99058001 0.00323196
4083.786527 0.98945868 0.00326883
4083.820582 0.99279905 0.00319236
4083.854638 0.99362282 0.00337436
4083.888694 0.98666115 0.00334311
4083.922750 0.98890181 0.00347777
4083.956806 0.99329027 0.00398399
4083.990863 0.98939675 0.00334713
4084.024920 0.99034302 0.00362816
4084.058977 0.98983263 0.00341220
4084.093034 0.99022436 0.00366654
4084.127092 0.98582184 0.00336299
4084.161150 0.98205025 0.00327619
4084.195209 0.98461692 0.00340744
4084.229267 0.98311874 0.00363920
4084.263326 0.97510746 0.00346872
4084.297386 0.98170548 0.00390451
4084.331445 0.97340288 0.00349220
4084.365505 0.97881654 0.00330362
4084.399565 0.97366680 0.00312243
4084.433625 0.97354255 0.00366367
4084.467686 0.97454453 0.00323865
4084.501747 0.97201505 0.00315166
4084.535808 0.97194541 0.00265373
4084.569870 0.97293554 0.00349812
4084.603931 0.97303344 0.00338921
4084.637993 0.96745730 0.00342604
4084.672056 0.96834458 0.00338001
4084.706118 0.97282381 0.00323358
4084.740181 0.96712635 0.00380525
4084.774245 0.96859351 0.00360902
4084.808308 0.96830388 0.00384963
4084.842372 0.96251376 0.00381068
4084.876436 0.96701323 0.00360790
4084.910500 0.97015585 0.00344224
4084.944565 0.96514197 0.00335173
4084.978630 0.96180122 0.00370436
4085.012695 0.96974672 0.00322423
4085.046761 0.97135510 0.00332603
4085.080826 0.96490762 0.00342043
4085.114892 0.96643176 0.00372134
4085.148959 0.96674573 0.00303407
4085.183025 0.96430733 0.00307724
4085.217092 0.96673252 0.00360715
4085.251159 0.96624460 0.00371674
4085.285227 0.96629327 0.00405256
4085.319295 0.97239558 0.00379653
4085.353363 0.97801202 0.00315176
4085.387431 0.96968906 0.00336820
4085.421500 0.95951451 0.00331970
4085.455568 0.96569901 0.00317907
4085.489638 0.96923416 0.00332161
4085.523707 0.96976478 0.00333228
4085.557777 0.97609564 0.00355395
4085.591847 0.97167332 0.00380969
4085.625917 0.96828024 0.00298116
4085.659988 0.97303814 0.00392124
4085.694059 0.97296975 0.00350044
4085.728130 0.97130647 0.00327668
4085.762201 0.96832647 0.00349061
4085.796273 0.97474087 0.00343476
4085.830345 0.96863105 0.00318332
4085.864417 0.97811128 0.00372899
4085.898490 0.98039477 0.00371880
4085.932563 0.98113912 0.00345729
4085.966636 0.97624990 0.00340114
4086.000709 0.97758828 0.00330070
4086.034783 0.98260330 0.00360189
4086.068857 0.98501648 0.00314252
4086.102931 0.98927347 0.00355291
4086.137006 0.98235903 0.00315382
4086.171081 0.98889652 0.00323595
4086.205156 0.98769931 0.00339241
4086.239231 0.98570568 0.00334345
4086.273307 0.99011529 0.00378003
4086.307383 0.99046095 0.00365893
4086.341459 0.98560001 0.00368702
4086.375536 0.99111790 0.00335882
4086.409613 0.98764856 0.00344586
4086.443690 0.98761507 0.00337738
4086.477767 0.98719208 0.00366855
4086.511845 0.99017643 0.00314217
4086.545923 0.98728481 0.00346844
4086.580001 0.99208219 0.00353677
4086.614080 0.98702383 0.00327531
4086.648159 0.98996794 0.00386167
4086.682238 0.98656054 0.00353041
4086.716317 0.98812148 0.00363387
4086.750397 0.99208642 0.00358197
4086.784477 0.98676051 0.00367040
4086.818557 0.98547502 0.00327136
4086.852638 0.98335452 0.00308617
4086.886718 0.98477640 0.00290134
4086.920800 0.98442981 0.00341914
4086.954881 0.98356677 0.00310669
4086.988963 0.98325950 0.00311664
4087.023045 0.98694949 0.00369762
4087.057127 0.98613850 0.00373490
4087.091209 0.98496869 0.00375999
4087.125292 0.97713334 0.00338945
4087.159375 0.97985091 0.00337717
4087.193459 0.98449529 0.00300669
4087.227542 0.99024842 0.00331155
4087.261626 0.98268728 0.00373941
4087.295710 0.98226775 0.00357846
4087.329795 0.97971276 0.00306075
4087.363880 0.98807883 0.00316037
4087.397965 0.98109783 0.00322301
4087.432050 0.98026955 0.00337752
4087.466136 0.97551854 0.00307927
4087.500222 0.97573079 0.00332600
4087.534308 0.96903314 0.00324318
4087.568395 0.96811548 0.00340216
4087.602481 0.97443331 0.00371624
4087.636568 0.96730928 0.00360752
4087.670656 0.96302816 0.00341701
4087.704743 0.95909437 0.00336320
4087.738831 0.95269143 0.00330668
4087.772920 0.94602172 0.00322287
4087.807008 0.93241537 0.00337563
4087.841097 0.93146129 0.00326778
4087.875186 0.92064667 0.00324418
4087.909275 0.90968034 0.00343864
4087.943365 0.89615230 0.00339456
4087.977455 0.88854177 0.00350744
4088.011545 0.88147842 0.00392554
4088.045636 0.86879329 0.00345467
4088.079726 0.86085635 0.00338275
4088.113817 0.85532709 0.00318053
4088.147909 0.84600150 0.00373811
4088.182000 0.83558824 0.00314966
4088.216092 0.82789004 0.00343501
4088.250184 0.82759357 0.00378952
4088.284277 0.81465340 0.00343582
4088.318370 0.80585931 0.00327345
4088.352463 0.80573518 0.00343071
4088.386556 0.80064342 0.00363477
4088.420650 0.79469040 0.00382505
4088.454744 0.78683749 0.00355442
4088.488838 0.78208091 0.00349820
4088.522932 0.77875330 0.00313633
4088.557027 0.77906356 0.00321518
4088.591122 0.76851080 0.00344886
4088.625217 0.77206605 0.00338956
4088.659313 0.77650222 0.00328744
4088.693409 0.77331601 0.00367508
4088.727505 0.76911821 0.00334495
4088.761602 0.76167303 0.00346672
4088.795698 0.76793373 0.00382991
4088.829795 0.76685488 0.00380140
4088.863893 0.76783680 0.00282069
4088.897990 0.76886540 0.00327454
4088.932088 0.76393359 0.00397760
4088.966186 0.76767354 0.00327742
4089.000285 0.76735451 0.00297400
4089.034383 0.76793226 0.00323165
4089.068482 0.77093775 0.00352822
4089.102582 0.76892830 0.00371445
4089.136681 0.77455593 0.00353537
4089.170781 0.77925640 0.00370041
4089.204881 0.77865575 0.00358616
4089.238982 0.78367735 0.00299069
4089.273083 0.78698260 0.00352960
4089.307184 0.78932912 0.00323957
4089.341285 0.79682421 0.00349079
4089.375386 0.80234912 0.00319783
4089.409488 0.80891298 0.00304646
4089.443590 0.81826585 0.00318709
4089.477693 0.82086811 0.00316155
4089.511796 0.82501544 0.00355343
4089.545899 0.83179253 0.00370407
4089.580002 0.84188714 0.00365653
4089.614105 0.84878687 0.00340879
4089.648209 0.85330013 0.00330700
4089.682313 0.86592406 0.00304089
4089.716418 0.87600220 0.00342469
4089.750523 0.88913704 0.00322620
4089.784628 0.89458494 0.00388693
4089.818733 0.90317063 0.00332581
4089.852838 0.91061139 0.00318986
4089.886944 0.92195509 0.00336317
4089.921050 0.93069847 0.00348562
4089.955157 0.93200900 0.00380296
4089.989263 0.94617600 0.00340072
4090.023370 0.95413560 0.00343765
4090.057478 0.95565767 0.00345259
4090.091585 0.96330286 0.00321784
4090.125693 0.97003270 0.00349183
4090.159801 0.96275598 0.00330497
4090.193910 0.97363473 0.00374559
4090.228018 0.96870454 0.00365889
4090.262127 0.97252056 0.00316580
4090.296237 0.97219470 0.00347670
4090.330346 0.97369257 0.00329591
4090.364456 0.97528214 0.00320597
4090.398566 0.97499280 0.00337137
4090.432676 0.97198080 0.00340187
4090.466787 0.97631619 0.00330745
4090.500898 0.97886651 0.00372796
4090.535009 0.97446548 0.00356833
4090.569121 0.97871757 0.00335124
4090.603233 0.97472153 0.00360692
4090.637345 0.97233318 0.00332123
4090.671457 0.98050585 0.00378969
4090.705570 0.98798283 0.00334708
4090.739683 0.97908311 0.00353926
4090.773796 0.98340317 0.00332993
4090.807910 0.97859693 0.00348873
4090.842023 0.97692091 0.00329812
4090.876137 0.97613811 0.00342394
4090.910252 0.97356648 0.00317154
4090.944366 0.97288833 0.00317918
4090.978481 0.97254999 0.00363013
4091.012597 0.96797228 0.00346565
4091.046712 0.97665536 0.00374160
4091.080828 0.97823602 0.00342503
4091.114944 0.97367722 0.00383312
4091.149060 0.97116752 0.00362882
4091.183177 0.96798073 0.00336098
4091.217294 0.97323536 0.00329870
4091.251411 0.97546365 0.00336832
4091.285529 0.98019812 0.00352950
4091.319646 0.97832667 0.00365278
4091.353765 0.97398102 0.00344225
4091.387883 0.97065824 0.00349218
4091.422002 0.97597511 0.00371239
4091.456121 0.97488704 0.00374110
4091.490240 0.97401768 0.00344578
4091.524359 0.97120959 0.00327603
4091.558479 0.97449376 0.00356552
4091.592599 0.97509816 0.00380021
4091.626719 0.97612572 0.00332140
4091.660840 0.97205919 0.00355623
4091.694961 0.96731003 0.00383022
4091.729082 0.97210369 0.00309438
4091.763204 0.97589355 0.00349977
4091.797325 0.97344841 0.00338128
4091.831448 0.97005465 0.00314037
4091.865570 0.96967801 0.00347565
4091.899692 0.96886245 0.00332217
4091.933815 0.96406425 0.00306944
4091.967939 0.95854381 0.00318102
4092.002062 0.96399166 0.00334220
4092.036186 0.96066503 0.00341605
4092.070310 0.96150762 0.00367889
4092.104434 0.95727363 0.00368341
4092.138559 0.95812653 0.00327398
4092.172684 0.96236277 0.00328670
4092.206809 0.95704810 0.00347825
4092.240934 0.95594794 0.00357731
4092.275060 0.95687270 0.00313489
4092.309186 0.95907439 0.00357698
4092.343313 0.95875989 0.00361608
4092.377439 0.95061949 0.00330745
4092.411566 0.95306126 0.00337648
4092.445693 0.95584381 0.00324288
4092.479821 0.95628646 0.00326665
4092.513948 0.95588499 0.00330461
4092.548076 0.94893477 0.00314530
4092.582205 0.94790566 0.00337714
4092.616333 0.94734268 0.00377642
4092.650462 0.94945082 0.00375078
4092.684591 0.94428103 0.00336127
4092.718721 0.94727907 0.00336910
4092.752851 0.94469230 0.00365576
4092.786981 0.94547858 0.00337554
4092.821111 0.95145499 0.00349069
4092.855242 0.95063718 0.00353658
4092.889372 0.94781642 0.00333908
4092.923504 0.94482892 0.00357315
4092.957635 0.94395861 0.00339156
4092.991767 0.94363144 0.00341098
4093.025899 0.94374406 0.00332837
4093.060031 0.94771810 0.00375023
4093.094164 0.94728214 0.00349057
4093.128297 0.94119279 0.00349093
4093.162430 0.94310419 0.00317430
4093.196563 0.94721804 0.00310633
4093.230697 0.94545460 0.00362491
4093.264831 0.94063399 0.00366395
4093.298965 0.94750236 0.00339805
4093.333100 0.94228621 0.00337213
4093.367235 0.94581341 0.00348821
4093.401370 0.94633675 0.00380398
4093.435505 0.94896567 0.00317691
4093.469641 0.94846909 0.00315051
4093.503777 0.94837074 0.00317354
4093.537913 0.94718535 0.00392765
4093.572050 0.94515746 0.00359448
4093.606187 0.94736115 0.00350365
4093.640324 0.94429245 0.00366398
4093.674461 0.94629270 0.00363259
4093.708599 0.94518241 0.00301648
4093.742737 0.94228988 0.00294152
4093.776875 0.94361992 0.00371276
4093.811014 0.94907972 0.00381297
4093.845153 0.95287287 0.00379472
4093.879292 0.94495971 0.00350328
4093.913431 0.94333872 0.00351990
4093.947571 0.94817803 0.00354792
4093.981711 0.94501203 0.00354565
4094.015851 0.94744898 0.00320726
4094.049992 0.94710201 0.00328340
4094.084133 0.94502248 0.00304116
4094.118274 0.94615073 0.00323624
4094.152415 0.94636174 0.00362671
4094.186557 0.94748788 0.00396354
4094.220699 0.94703557 0.00341203
4094.254841 0.94603050 0.00357783
4094.288984 0.94438071 0.00302298
4094.323127 0.94355440 0.00383681
4094.357270 0.94581564 0.00354086
4094.391413 0.94027086 0.00365702
4094.425557 0.94463749 0.00322387
4094.459701 0.94065277 0.00369880
4094.493845 0.93635008 0.00374207
4094.527990 0.94416500 0.00360400
4094.562134 0.94224370 0.00306973
4094.596279 0.94008630 0.00337588
4094.630425 0.94008952 0.00312810
4094.664571 0.94010793 0.00308376
4094.698717 0.93792697 0.00369989
4094.732863 0.93699212 0.00328754
4094.767009 0.93694220 0.00366533
4094.801156 0.93968158 0.00307381
4094.835303 0.94041685 0.00342608
4094.869451 0.93433794 0.00328756
4094.903598 0.93634359 0.00331089
4094.937746 0.93733353 0.00333061
4094.971895 0.93141846 0.00341156
4095.006043 0.92956475 0.00349061
4095.040192 0.93473268 0.00329194
4095.074341 0.93509524 0.00332985
4095.108490 0.93563115 0.00364408
4095.142640 0.93318630 0.00384105
4095.176790 0.93278693 0.00344134
4095.210940 0.93197148 0.00335832
4095.245091 0.93334481 0.00315234
4095.279242 0.93296787 0.00336522
4095.313393 0.93569091 0.00277479
4095.347544 0.93056540 0.00314114
4095.381696 0.93148633 0.00377702
4095.415848 0.92839751 0.00358701
4095.450000 0.92486032 0.00357159
4095.484152 0.93130839 0.00309755
4095.518305 0.92277282 0.00356497
4095.552458 0.92792527 0.00335676
4095.586612 0.92356058 0.00342047
4095.620765 0.92979904 0.00318847
4095.654919 0.93177628 0.00345580
4095.689074 0.92532196 0.00363586
4095.723228 0.92077875 0.00354808
4095.757383 0.92607861 0.00313803
4095.791538 0.91651814 0.00358905
4095.825693 0.92589349 0.00314164
4095.859849 0.92369330 0.00344806
4095.894005 0.92369939 0.00326843
4095.928161 0.91886714 0.00346586
4095.962318 0.91631396 0.00315054
4095.996474 0.91310819 0.00302001
4096.030631 0.91206578 0.00325737
4096.064789 0.90979519 0.00310625
4096.098946 0.91275792 0.00327658
4096.133104 0.90807454 0.00367451
4096.167263 0.90658782 0.00312704
4096.201421 0.90062342 0.00338615
4096.235580 0.90014615 0.00337566
4096.269739 0.89731065 0.00376088
4096.303898 0.89548510 0.00366203
4096.338058 0.88531905 0.00315071
4096.372218 0.88279604 0.00331748
4096.406378 0.87235685 0.00338518
4096.440539 0.87040763 0.00352706
4096.474699 0.86435861 0.00361082
4096.508860 0.86358658 0.00353406
4096.543022 0.85674184 0.00358123
4096.577183 0.84864870 0.00339464
4096.611345 0.84255165 0.00338472
4096.645508 0.84097397 0.00338838
4096.679670 0.83665081 0.00320493
4096.713833 0.83272644 0.00349180
4096.747996 0.82928632 0.00313412
4096.782159 0.82268001 0.00351013
4096.816323 0.82232708 0.00317083
4096.850487 0.81846204 0.00260307
4096.884651 0.82102375 0.00345326
4096.918815 0.81278907 0.00354585
4096.952980 0.81082131 0.00387334
4096.987145 0.80796385 0.00335948
4097.021311 0.80050594 0.00330092
4097.055476 0.80160212 0.00327110
4097.089642 0.80238677 0.00316636
4097.123808 0.79764563 0.00340569
4097.157975 0.78748992 0.00326331
4097.192142 0.79018914 0.00325346
4097.226309 0.79199693 0.00310992
4097.260476 0.78991441 0.00361010
4097.294644 0.79115440 0.00344464
4097.328811 0.78616308 0.00325058
4097.362980 0.79329198 0.00356734
4097.397148 0.78998968 0.00357523
4097.431317 0.78264178 0.00380275
4097.465486 0.78418585 0.00376516
4097.499655 0.78131700 0.00341177
4097.533825 0.78498054 0.00302957
4097.567995 0.78235140 0.00352122
4097.602165 0.78408136 0.00371274
4097.636335 0.78232231 0.00374895
4097.670506 0.77931390 0.00333231
4097.704677 0.77851483 0.00336397
4097.738849 0.78160168 0.00342978
4097.773020 0.77983592 0.00329422
4097.807192 0.77772836 0.00332697
4097.841364 0.77942092 0.00354870
4097.875537 0.78264709 0.00358100
4097.909709 0.78553395 0.00352623
4097.943882 0.78787405 0.00347140
4097.978056 0.78858723 0.00322937
4098.012229 0.78883541 0.00343319
4098.046403 0.78944312 0.00313080
4098.080577 0.78671332 0.00366776
4098.114752 0.79123165 0.00340989
4098.148927 0.79621526 0.00342209
4098.183102 0.80283056 0.00320649
4098.217277 0.80587921 0.00294232
4098.251453 0.80802476 0.00326022
4098.285628 0.80742889 0.00404924
4098.319805 0.80674406 0.00345732
4098.353981 0.81304422 0.00352324
4098.388158 0.81993616 0.00354799
4098.422335 0.82017728 0.00339953
4098.456512 0.81457866 0.00375473
4098.490690 0.81521108 0.00340240
4098.524868 0.81829330 0.00362644
4098.559046 0.81852081 0.00355307
4098.593224 0.81799178 0.00353055
4098.627403 0.81939130 0.00381443
4098.661582 0.81967251 0.00319232
4098.695761 0.81935287 0.00331691
4098.729941 0.82236245 0.00321169
4098.764121 0.81556059 0.00363400
4098.798301 0.81207767 0.00350329
4098.832481 0.81284421 0.00315040
4098.866662 0.80467411 0.00346912
4098.900843 0.80093588 0.00306064
4098.935024 0.79927219 0.00330225
4098.969206 0.80022375 0.00347084
4099.003388 0.80265912 0.00377269
4099.037570 0.79886903 0.00365271
4099.071752 0.79184933 0.00374390
4099.105935 0.78673822 0.00346362
4099.140118 0.78648838 0.00339108
4099.174301 0.78816176 0.00322609
4099.208485 0.77867679 0.00361877
4099.242669 0.77882460 0.00350232
4099.276853 0.77340684 0.00298193
4099.311037 0.77408899 0.00319665
4099.345222 0.77188986 0.00342349
4099.379407 0.76857152 0.00356483
4099.413592 0.76490759 0.00393536
4099.447778 0.76083275 0.00354933
4099.481964 0.76474670 0.00332385
4099.516150 0.76425158 0.00368877
4099.550336 0.75423473 0.00320119
4099.584523 0.75020756 0.00323822
4099.618710 0.74736590 0.00343108
4099.652897 0.74940847 0.00367633
4099.687085 0.74739158 0.00329178
4099.721273 0.73630649 0.00308646
4099.755461 0.73182088 0.00338464
4099.789649 0.73311072 0.00326956
4099.823838 0.73046533 0.00309261
4099.858027 0.72541230 0.00318772
4099.892216 0.72661583 0.00336945
4099.926406 0.72358614 0.00370533
4099.960596 0.72433517 0.00402953
4099.994786 0.71255268 0.00376739
4100.028976 0.70782284 0.00356964
4100.063167 0.70396835 0.00375058
4100.097358 0.70047977 0.00349493
4100.131549 0.70325299 0.00343284
4100.165741 0.69366128 0.00319034
4100.199933 0.69376259 0.00366364
4100.234125 0.68681733 0.00339335
4100.268317 0.68735916 0.00352713
4100.302510 0.67870364 0.00316347
4100.336703 0.67989679 0.00331753
4100.370896 0.67357249 0.00390813
4100.405090 0.67140478 0.00335289
4100.439284 0.66522791 0.00360688
4100.473478 0.65690709 0.00313338
4100.507672 0.65575092 0.00310018
4100.541867 0.65188363 0.00342854
4100.576062 0.64587848 0.00342090
4100.610257 0.64463412 0.00330333
4100.644453 0.63618631 0.00323972
4100.678648 0.63266942 0.00329023
4100.712845 0.62974380 0.00343655
4100.747041 0.62873804 0.00341791
4100.781238 0.62606668 0.00358930
4100.815435 0.61189449 0.00301693
4100.849632 0.61384270 0.00334455
4100.883829 0.60993171 0.00343821
4100.918027 0.60331069 0.00346673
4100.952225 0.60016533 0.00343947
4100.986424 0.59849980 0.00351046
4101.020622 0.58996357 0.00313273
4101.054821 0.58746748 0.00327752
4101.089021 0.58606998 0.00337796
4101.123220 0.58245086 0.00326704
4101.157420 0.58180222 0.00355764
4101.191620 0.57703745 0.00326712
4101.225821 0.57357346 0.00334103
4101.260021 0.57317093 0.00350904
4101.294222 0.56993096 0.00341867
4101.328424 0.56440792 0.00322516
4101.362625 0.56479428 0.00317760
4101.396827 0.56502485 0.00307463
4101.431029 0.56707318 0.00322533
4101.465231 0.56423682 0.00333962
4101.499434 0.55845181 0.00350405
